HOG,align_pos,gene_name,gene_codon,genome_coords,poly_nucl,poly_aa
Tms__HOG_17159,1203,TMS_04603-RA,211,3_Tms_b3v08_scaf001254_pos_155033;3_Tms_b3v08_scaf001254_pos_155034;3_Tms_b3v08_scaf001254_pos_155035,fixed,fixed
Tms__HOG_17159,1204,TMS_04603-RA,212,3_Tms_b3v08_scaf001254_pos_155036;3_Tms_b3v08_scaf001254_pos_155037;3_Tms_b3v08_scaf001254_pos_155038,fixed,fixed
Tms__HOG_17159,1205,TMS_04603-RA,213,3_Tms_b3v08_scaf001254_pos_155039;3_Tms_b3v08_scaf001254_pos_155040;3_Tms_b3v08_scaf001254_pos_155041,fixed,fixed
Tms__HOG_17364,915,TMS_10671-RA,301,3_Tms_b3v08_scaf006209_pos_8975;3_Tms_b3v08_scaf006209_pos_8976;3_Tms_b3v08_scaf006209_pos_8977,fixed,fixed
Tms__HOG_17663,128,TMS_09011-RA,2,3_Tms_b3v08_scaf001223_pos_49222;3_Tms_b3v08_scaf001223_pos_49223;3_Tms_b3v08_scaf001223_pos_49224,fixed,fixed
Tms__HOG_17663,131,TMS_09011-RA,5,3_Tms_b3v08_scaf001223_pos_49231;3_Tms_b3v08_scaf001223_pos_49232;3_Tms_b3v08_scaf001223_pos_49233,fixed,fixed
Tms__HOG_17812,692,TMS_01301-RA,408,3_Tms_b3v08_scaf000605_pos_145112;3_Tms_b3v08_scaf000605_pos_145113;3_Tms_b3v08_scaf000605_pos_145114,fixed,fixed
Tms__HOG_17812,693,TMS_01301-RA,409,3_Tms_b3v08_scaf000605_pos_145115;3_Tms_b3v08_scaf000605_pos_145116;3_Tms_b3v08_scaf000605_pos_145117,fixed,fixed
Tms__HOG_17812,924,TMS_01301-RA,413,3_Tms_b3v08_scaf000605_pos_145127;3_Tms_b3v08_scaf000605_pos_145128;3_Tms_b3v08_scaf000605_pos_145129,fixed,fixed
Tms__HOG_17812,927,TMS_01301-RA,416,3_Tms_b3v08_scaf000605_pos_145136;3_Tms_b3v08_scaf000605_pos_145137;3_Tms_b3v08_scaf000605_pos_145138,fixed,fixed
Tms__HOG_17812,928,TMS_01301-RA,417,3_Tms_b3v08_scaf000605_pos_145139;3_Tms_b3v08_scaf000605_pos_145140;3_Tms_b3v08_scaf000605_pos_145141,fixed,fixed
Tms__HOG_17846,634,TMS_07266-RA,392,3_Tms_b3v08_scaf002234_pos_89083;3_Tms_b3v08_scaf002234_pos_89084;3_Tms_b3v08_scaf002234_pos_89085,fixed,fixed
Tms__HOG_17934,13,TMS_11381-RA,10,3_Tms_b3v08_scaf003665_pos_904;3_Tms_b3v08_scaf003665_pos_905;3_Tms_b3v08_scaf003665_pos_906,fixed,fixed
Tms__HOG_17934,326,TMS_11381-RA,294,3_Tms_b3v08_scaf003665_pos_24357;3_Tms_b3v08_scaf003665_pos_24358;3_Tms_b3v08_scaf003665_pos_24359,fixed,fixed
Tms__HOG_17934,327,TMS_11381-RA,295,3_Tms_b3v08_scaf003665_pos_24360;3_Tms_b3v08_scaf003665_pos_24361;3_Tms_b3v08_scaf003665_pos_24362,fixed,fixed
Tms__HOG_17934,328,TMS_11381-RA,296,3_Tms_b3v08_scaf003665_pos_24363;3_Tms_b3v08_scaf003665_pos_24364;3_Tms_b3v08_scaf003665_pos_24365,fixed,fixed
Tms__HOG_17934,329,TMS_11381-RA,297,3_Tms_b3v08_scaf003665_pos_24366;3_Tms_b3v08_scaf003665_pos_24367;3_Tms_b3v08_scaf003665_pos_24368,fixed,fixed
Tms__HOG_17934,330,TMS_11381-RA,298,3_Tms_b3v08_scaf003665_pos_24369;3_Tms_b3v08_scaf003665_pos_24370;3_Tms_b3v08_scaf003665_pos_24371,fixed,fixed
Tms__HOG_17934,346,TMS_11381-RA,302,3_Tms_b3v08_scaf003665_pos_24381;3_Tms_b3v08_scaf003665_pos_24382;3_Tms_b3v08_scaf003665_pos_24383,fixed,fixed
Tms__HOG_17934,348,TMS_11381-RA,304,3_Tms_b3v08_scaf003665_pos_24387;3_Tms_b3v08_scaf003665_pos_24388;3_Tms_b3v08_scaf003665_pos_24389,fixed,fixed
Tms__HOG_17934,351,TMS_11381-RA,307,3_Tms_b3v08_scaf003665_pos_24396;3_Tms_b3v08_scaf003665_pos_24397;3_Tms_b3v08_scaf003665_pos_24398,fixed,fixed
Tms__HOG_17934,352,TMS_11381-RA,308,3_Tms_b3v08_scaf003665_pos_24399;3_Tms_b3v08_scaf003665_pos_24400;3_Tms_b3v08_scaf003665_pos_24401,fixed,fixed
Tms__HOG_17934,353,TMS_11381-RA,309,3_Tms_b3v08_scaf003665_pos_24402;3_Tms_b3v08_scaf003665_pos_24403;3_Tms_b3v08_scaf003665_pos_24404,fixed,fixed
Tms__HOG_17934,354,TMS_11381-RA,310,3_Tms_b3v08_scaf003665_pos_24405;3_Tms_b3v08_scaf003665_pos_24406;3_Tms_b3v08_scaf003665_pos_24407,fixed,fixed
Tms__HOG_17934,357,TMS_11381-RA,313,3_Tms_b3v08_scaf003665_pos_24414;3_Tms_b3v08_scaf003665_pos_24415;3_Tms_b3v08_scaf003665_pos_24416,fixed,fixed
Tms__HOG_17934,358,TMS_11381-RA,314,3_Tms_b3v08_scaf003665_pos_24417;3_Tms_b3v08_scaf003665_pos_24418;3_Tms_b3v08_scaf003665_pos_24419,fixed,fixed
Tms__HOG_17934,362,TMS_11381-RA,318,3_Tms_b3v08_scaf003665_pos_24429;3_Tms_b3v08_scaf003665_pos_24430;3_Tms_b3v08_scaf003665_pos_24431,fixed,fixed
Tms__HOG_17934,610,TMS_11381-RA,361,3_Tms_b3v08_scaf003665_pos_24558;3_Tms_b3v08_scaf003665_pos_24559;3_Tms_b3v08_scaf003665_pos_24560,fixed,fixed
Tms__HOG_18044,1817,TMS_03532-RA,1013,3_Tms_b3v08_scaf002705_pos_83866;3_Tms_b3v08_scaf002705_pos_83865;3_Tms_b3v08_scaf002705_pos_83864,fixed,fixed
Tms__HOG_18044,1818,TMS_03532-RA,1014,3_Tms_b3v08_scaf002705_pos_83863;3_Tms_b3v08_scaf002705_pos_83862;3_Tms_b3v08_scaf002705_pos_83861,fixed,fixed
Tms__HOG_18132,552,TMS_04489-RA,248,3_Tms_b3v08_scaf001388_pos_64674;3_Tms_b3v08_scaf001388_pos_64673;3_Tms_b3v08_scaf001388_pos_64672,fixed,fixed
Tms__HOG_18132,2792,TMS_04489-RA,1358,3_Tms_b3v08_scaf001388_pos_46123;3_Tms_b3v08_scaf001388_pos_46122;3_Tms_b3v08_scaf001388_pos_46121,fixed,fixed
Tms__HOG_18449,1211,TMS_01551-RA,692,3_Tms_b3v08_scaf000276_pos_128207;3_Tms_b3v08_scaf000276_pos_128208;3_Tms_b3v08_scaf000276_pos_128209,fixed,fixed
Tms__HOG_18603,164,TMS_01081-RA,5,3_Tms_b3v08_scaf000217_pos_139092;3_Tms_b3v08_scaf000217_pos_139093;3_Tms_b3v08_scaf000217_pos_139094,fixed,fixed
Tms__HOG_18603,166,TMS_01081-RA,7,3_Tms_b3v08_scaf000217_pos_139098;3_Tms_b3v08_scaf000217_pos_139099;3_Tms_b3v08_scaf000217_pos_139100,fixed,fixed
Tms__HOG_18603,167,TMS_01081-RA,8,3_Tms_b3v08_scaf000217_pos_139101;3_Tms_b3v08_scaf000217_pos_139102;3_Tms_b3v08_scaf000217_pos_139103,fixed,fixed
Tms__HOG_18661,469,TMS_07286-RA,207,3_Tms_b3v08_scaf001347_pos_100194;3_Tms_b3v08_scaf001347_pos_100195;3_Tms_b3v08_scaf001347_pos_100196,fixed,fixed
Tms__HOG_18661,470,TMS_07286-RA,208,3_Tms_b3v08_scaf001347_pos_100197;3_Tms_b3v08_scaf001347_pos_100198;3_Tms_b3v08_scaf001347_pos_100199,fixed,fixed
Tms__HOG_18781,1051,TMS_08110-RA,640,3_Tms_b3v08_scaf002117_pos_16694;3_Tms_b3v08_scaf002117_pos_16693;3_Tms_b3v08_scaf002117_pos_16692,fixed,fixed
Tms__HOG_19230,964,TMS_10252-RA,821,3_Tms_b3v08_scaf000634_pos_12864;3_Tms_b3v08_scaf000634_pos_12863;3_Tms_b3v08_scaf000634_pos_12862,fixed,fixed
Tms__HOG_19414,14,TMS_08321-RA,14,3_Tms_b3v08_scaf000331_pos_235352;3_Tms_b3v08_scaf000331_pos_235353;3_Tms_b3v08_scaf000331_pos_235354,poly,fixed
Tms__HOG_19580,419,TMS_00817-RA,317,3_Tms_b3v08_scaf000585_pos_213214;3_Tms_b3v08_scaf000585_pos_213213;3_Tms_b3v08_scaf000585_pos_213212,fixed,fixed
Tms__HOG_19580,422,TMS_00817-RA,320,3_Tms_b3v08_scaf000585_pos_213205;3_Tms_b3v08_scaf000585_pos_213204;3_Tms_b3v08_scaf000585_pos_213203,fixed,fixed
Tms__HOG_19580,424,TMS_00817-RA,322,3_Tms_b3v08_scaf000585_pos_213199;3_Tms_b3v08_scaf000585_pos_213198;3_Tms_b3v08_scaf000585_pos_213197,fixed,fixed
Tms__HOG_20129,345,TMS_04349-RA,94,3_Tms_b3v08_scaf002471_pos_21076;3_Tms_b3v08_scaf002471_pos_19245;3_Tms_b3v08_scaf002471_pos_19244,fixed,fixed
Tms__HOG_20136,722,TMS_01695-RA,307,3_Tms_b3v08_scaf000427_pos_410250;3_Tms_b3v08_scaf000427_pos_410249;3_Tms_b3v08_scaf000427_pos_410248,fixed,fixed
Tms__HOG_20210,174,TMS_06228-RA,147,3_Tms_b3v08_scaf001039_pos_52558;3_Tms_b3v08_scaf001039_pos_52559;3_Tms_b3v08_scaf001039_pos_52560,fixed,fixed
Tms__HOG_20335,460,TMS_06248-RA,405,3_Tms_b3v08_scaf001669_pos_143191;3_Tms_b3v08_scaf001669_pos_143192;3_Tms_b3v08_scaf001669_pos_143193,fixed,fixed
Tms__HOG_20335,461,TMS_06248-RA,406,3_Tms_b3v08_scaf001669_pos_143194;3_Tms_b3v08_scaf001669_pos_143195;3_Tms_b3v08_scaf001669_pos_143196,fixed,fixed
Tms__HOG_20385,473,TMS_06826-RA,348,3_Tms_b3v08_scaf001402_pos_189171;3_Tms_b3v08_scaf001402_pos_189172;3_Tms_b3v08_scaf001402_pos_189173,fixed,fixed
Tms__HOG_20385,475,TMS_06826-RA,350,3_Tms_b3v08_scaf001402_pos_189177;3_Tms_b3v08_scaf001402_pos_189178;3_Tms_b3v08_scaf001402_pos_189179,fixed,fixed
Tms__HOG_20659,388,TMS_09940-RA,295,3_Tms_b3v08_scaf003257_pos_38988;3_Tms_b3v08_scaf003257_pos_38987;3_Tms_b3v08_scaf003257_pos_38986,fixed,fixed
Tms__HOG_20659,726,TMS_09940-RA,515,3_Tms_b3v08_scaf003257_pos_19282;3_Tms_b3v08_scaf003257_pos_19281;3_Tms_b3v08_scaf003257_pos_19280,fixed,fixed
Tms__HOG_20677,9,TMS_03421-RA,3,3_Tms_b3v08_scaf000999_pos_143159;3_Tms_b3v08_scaf000999_pos_143160;3_Tms_b3v08_scaf000999_pos_143161,fixed,fixed
Tms__HOG_2074,2,TMS_00794-RA,2,3_Tms_b3v08_scaf000400_pos_438403;3_Tms_b3v08_scaf000400_pos_438404;3_Tms_b3v08_scaf000400_pos_438405,fixed,fixed
Tms__HOG_20948,1597,TMS_00218-RA,247,3_Tms_b3v08_scaf000015_pos_25771;3_Tms_b3v08_scaf000015_pos_25770;3_Tms_b3v08_scaf000015_pos_22781,fixed,fixed
Tms__HOG_21167,47,TMS_11981-RA,1,3_Tms_b3v08_scaf010304_pos_215;3_Tms_b3v08_scaf010304_pos_216;3_Tms_b3v08_scaf010304_pos_217,fixed,fixed
Tms__HOG_21167,48,TMS_11981-RA,2,3_Tms_b3v08_scaf010304_pos_218;3_Tms_b3v08_scaf010304_pos_219;3_Tms_b3v08_scaf010304_pos_220,fixed,fixed
Tms__HOG_21167,165,TMS_11981-RA,53,3_Tms_b3v08_scaf010304_pos_371;3_Tms_b3v08_scaf010304_pos_372;3_Tms_b3v08_scaf010304_pos_373,fixed,fixed
Tms__HOG_21472,2,TMS_02979-RA,2,3_Tms_b3v08_scaf001234_pos_132967;3_Tms_b3v08_scaf001234_pos_132968;3_Tms_b3v08_scaf001234_pos_132969,fixed,fixed
Tms__HOG_21472,3,TMS_02979-RA,3,3_Tms_b3v08_scaf001234_pos_132970;3_Tms_b3v08_scaf001234_pos_132971;3_Tms_b3v08_scaf001234_pos_132972,fixed,fixed
Tms__HOG_21472,4,TMS_02979-RA,4,3_Tms_b3v08_scaf001234_pos_132973;3_Tms_b3v08_scaf001234_pos_132974;3_Tms_b3v08_scaf001234_pos_132975,fixed,fixed
Tms__HOG_21508,389,TMS_10942-RA,20,3_Tms_b3v08_scaf006720_pos_1291;3_Tms_b3v08_scaf006720_pos_1292;3_Tms_b3v08_scaf006720_pos_1293,fixed,fixed
Tms__HOG_21700,504,TMS_01764-RA,120,3_Tms_b3v08_scaf000189_pos_200151;3_Tms_b3v08_scaf000189_pos_200150;3_Tms_b3v08_scaf000189_pos_200149,fixed,fixed
Tms__HOG_21700,705,TMS_01764-RA,300,3_Tms_b3v08_scaf000189_pos_192698;3_Tms_b3v08_scaf000189_pos_192697;3_Tms_b3v08_scaf000189_pos_192696,fixed,fixed
Tms__HOG_21700,707,TMS_01764-RA,302,3_Tms_b3v08_scaf000189_pos_192692;3_Tms_b3v08_scaf000189_pos_192691;3_Tms_b3v08_scaf000189_pos_192690,fixed,fixed
Tms__HOG_21700,720,TMS_01764-RA,315,3_Tms_b3v08_scaf000189_pos_189915;3_Tms_b3v08_scaf000189_pos_189914;3_Tms_b3v08_scaf000189_pos_189913,fixed,fixed
Tms__HOG_21700,724,TMS_01764-RA,319,3_Tms_b3v08_scaf000189_pos_189903;3_Tms_b3v08_scaf000189_pos_189902;3_Tms_b3v08_scaf000189_pos_189901,fixed,fixed
Tms__HOG_21700,725,TMS_01764-RA,320,3_Tms_b3v08_scaf000189_pos_189900;3_Tms_b3v08_scaf000189_pos_189899;3_Tms_b3v08_scaf000189_pos_189898,fixed,fixed
Tms__HOG_21700,729,TMS_01764-RA,324,3_Tms_b3v08_scaf000189_pos_189888;3_Tms_b3v08_scaf000189_pos_189887;3_Tms_b3v08_scaf000189_pos_189886,fixed,fixed
Tms__HOG_21700,730,TMS_01764-RA,325,3_Tms_b3v08_scaf000189_pos_189885;3_Tms_b3v08_scaf000189_pos_189884;3_Tms_b3v08_scaf000189_pos_189883,fixed,fixed
Tms__HOG_21700,733,TMS_01764-RA,328,3_Tms_b3v08_scaf000189_pos_189876;3_Tms_b3v08_scaf000189_pos_189875;3_Tms_b3v08_scaf000189_pos_189874,fixed,fixed
Tms__HOG_21700,734,TMS_01764-RA,329,3_Tms_b3v08_scaf000189_pos_189873;3_Tms_b3v08_scaf000189_pos_189872;3_Tms_b3v08_scaf000189_pos_189871,fixed,fixed
Tms__HOG_21700,736,TMS_01764-RA,331,3_Tms_b3v08_scaf000189_pos_189867;3_Tms_b3v08_scaf000189_pos_189866;3_Tms_b3v08_scaf000189_pos_189865,fixed,fixed
Tms__HOG_21700,737,TMS_01764-RA,332,3_Tms_b3v08_scaf000189_pos_189864;3_Tms_b3v08_scaf000189_pos_189863;3_Tms_b3v08_scaf000189_pos_189862,fixed,fixed
Tms__HOG_21700,767,TMS_01764-RA,362,3_Tms_b3v08_scaf000189_pos_186626;3_Tms_b3v08_scaf000189_pos_186625;3_Tms_b3v08_scaf000189_pos_186624,fixed,fixed
Tms__HOG_21700,768,TMS_01764-RA,363,3_Tms_b3v08_scaf000189_pos_186623;3_Tms_b3v08_scaf000189_pos_186622;3_Tms_b3v08_scaf000189_pos_186621,fixed,fixed
Tms__HOG_21700,770,TMS_01764-RA,365,3_Tms_b3v08_scaf000189_pos_186617;3_Tms_b3v08_scaf000189_pos_186616;3_Tms_b3v08_scaf000189_pos_186615,fixed,fixed
Tms__HOG_21700,788,TMS_01764-RA,383,3_Tms_b3v08_scaf000189_pos_186563;3_Tms_b3v08_scaf000189_pos_186562;3_Tms_b3v08_scaf000189_pos_186561,fixed,fixed
Tms__HOG_21700,817,TMS_01764-RA,412,3_Tms_b3v08_scaf000189_pos_186476;3_Tms_b3v08_scaf000189_pos_186475;3_Tms_b3v08_scaf000189_pos_186474,fixed,fixed
Tms__HOG_21700,819,TMS_01764-RA,414,3_Tms_b3v08_scaf000189_pos_186470;3_Tms_b3v08_scaf000189_pos_186469;3_Tms_b3v08_scaf000189_pos_186468,fixed,fixed
Tms__HOG_21700,821,TMS_01764-RA,416,3_Tms_b3v08_scaf000189_pos_186464;3_Tms_b3v08_scaf000189_pos_186463;3_Tms_b3v08_scaf000189_pos_186462,fixed,fixed
Tms__HOG_21700,822,TMS_01764-RA,417,3_Tms_b3v08_scaf000189_pos_186461;3_Tms_b3v08_scaf000189_pos_186460;3_Tms_b3v08_scaf000189_pos_186459,fixed,fixed
Tms__HOG_21700,823,TMS_01764-RA,418,3_Tms_b3v08_scaf000189_pos_186458;3_Tms_b3v08_scaf000189_pos_186457;3_Tms_b3v08_scaf000189_pos_186456,fixed,fixed
Tms__HOG_21700,930,TMS_01764-RA,525,3_Tms_b3v08_scaf000189_pos_177092;3_Tms_b3v08_scaf000189_pos_177091;3_Tms_b3v08_scaf000189_pos_177090,fixed,fixed
Tms__HOG_21700,933,TMS_01764-RA,528,3_Tms_b3v08_scaf000189_pos_177083;3_Tms_b3v08_scaf000189_pos_177082;3_Tms_b3v08_scaf000189_pos_177081,fixed,fixed
Tms__HOG_21738,179,TMS_08381-RA,136,3_Tms_b3v08_scaf003747_pos_26717;3_Tms_b3v08_scaf003747_pos_26716;3_Tms_b3v08_scaf003747_pos_26715,fixed,fixed
Tms__HOG_21738,180,TMS_08381-RA,137,3_Tms_b3v08_scaf003747_pos_26714;3_Tms_b3v08_scaf003747_pos_26713;3_Tms_b3v08_scaf003747_pos_26712,fixed,fixed
Tms__HOG_21738,184,TMS_08381-RA,141,3_Tms_b3v08_scaf003747_pos_26702;3_Tms_b3v08_scaf003747_pos_26701;3_Tms_b3v08_scaf003747_pos_26700,fixed,fixed
Tms__HOG_21738,187,TMS_08381-RA,144,3_Tms_b3v08_scaf003747_pos_26693;3_Tms_b3v08_scaf003747_pos_26692;3_Tms_b3v08_scaf003747_pos_26691,fixed,fixed
Tms__HOG_21738,197,TMS_08381-RA,148,3_Tms_b3v08_scaf003747_pos_26681;3_Tms_b3v08_scaf003747_pos_26680;3_Tms_b3v08_scaf003747_pos_26679,fixed,fixed
Tms__HOG_21738,199,TMS_08381-RA,150,3_Tms_b3v08_scaf003747_pos_26675;3_Tms_b3v08_scaf003747_pos_26674;3_Tms_b3v08_scaf003747_pos_26673,fixed,fixed
Tms__HOG_21745,4057,TMS_00569-RA,2864,3_Tms_b3v08_scaf000115_pos_446488;3_Tms_b3v08_scaf000115_pos_446489;3_Tms_b3v08_scaf000115_pos_446490,fixed,fixed
Tms__HOG_21900,1240,TMS_04395-RA,427,3_Tms_b3v08_scaf004809_pos_21401;3_Tms_b3v08_scaf004809_pos_21402;3_Tms_b3v08_scaf004809_pos_21403,fixed,fixed
Tms__HOG_21958,490,TMS_10245-RA,137,3_Tms_b3v08_scaf001544_pos_155427;3_Tms_b3v08_scaf001544_pos_155428;3_Tms_b3v08_scaf001544_pos_155429,fixed,fixed
Tms__HOG_21958,504,TMS_10245-RA,151,3_Tms_b3v08_scaf001544_pos_158529;3_Tms_b3v08_scaf001544_pos_158530;3_Tms_b3v08_scaf001544_pos_158531,fixed,fixed
Tms__HOG_22002,412,TMS_00769-RA,168,3_Tms_b3v08_scaf000089_pos_655381;3_Tms_b3v08_scaf000089_pos_655380;3_Tms_b3v08_scaf000089_pos_655379,fixed,fixed
Tms__HOG_22427,2,TMS_00515-RA,2,3_Tms_b3v08_scaf000044_pos_607914;3_Tms_b3v08_scaf000044_pos_607915;3_Tms_b3v08_scaf000044_pos_607916,fixed,fixed
Tms__HOG_22801,241,TMS_00162-RA,82,3_Tms_b3v08_scaf000041_pos_745112;3_Tms_b3v08_scaf000041_pos_745113;3_Tms_b3v08_scaf000041_pos_745114,fixed,fixed
Tms__HOG_23081,633,TMS_10742-RA,5,3_Tms_b3v08_scaf004147_pos_1193;3_Tms_b3v08_scaf004147_pos_1194;3_Tms_b3v08_scaf004147_pos_1195,fixed,fixed
Tms__HOG_23081,1194,TMS_10742-RA,151,3_Tms_b3v08_scaf004147_pos_19931;3_Tms_b3v08_scaf004147_pos_19932;3_Tms_b3v08_scaf004147_pos_19933,fixed,fixed
Tms__HOG_23081,1195,TMS_10742-RA,152,3_Tms_b3v08_scaf004147_pos_19934;3_Tms_b3v08_scaf004147_pos_19935;3_Tms_b3v08_scaf004147_pos_19936,fixed,fixed
Tms__HOG_23081,1196,TMS_10742-RA,153,3_Tms_b3v08_scaf004147_pos_19937;3_Tms_b3v08_scaf004147_pos_19938;3_Tms_b3v08_scaf004147_pos_19939,fixed,fixed
Tms__HOG_23081,1197,TMS_10742-RA,154,3_Tms_b3v08_scaf004147_pos_19940;3_Tms_b3v08_scaf004147_pos_19941;3_Tms_b3v08_scaf004147_pos_19942,fixed,fixed
Tms__HOG_23413,217,TMS_10430-RA,14,3_Tms_b3v08_scaf001779_pos_90639;3_Tms_b3v08_scaf001779_pos_90638;3_Tms_b3v08_scaf001779_pos_90637,fixed,fixed
Tms__HOG_23440,192,TMS_12822-RA,2,3_Tms_b3v08_scaf012099_pos_3264;3_Tms_b3v08_scaf012099_pos_3263;3_Tms_b3v08_scaf012099_pos_3262,fixed,fixed
Tms__HOG_236,139,TMS_07797-RA,4,3_Tms_b3v08_scaf000224_pos_435070;3_Tms_b3v08_scaf000224_pos_435069;3_Tms_b3v08_scaf000224_pos_435068,fixed,fixed
Tms__HOG_236,140,TMS_07797-RA,5,3_Tms_b3v08_scaf000224_pos_435067;3_Tms_b3v08_scaf000224_pos_435066;3_Tms_b3v08_scaf000224_pos_435065,fixed,fixed
Tms__HOG_2364,8,TMS_06326-RA,2,3_Tms_b3v08_scaf004016_pos_56910;3_Tms_b3v08_scaf004016_pos_56909;3_Tms_b3v08_scaf004016_pos_56908,fixed,fixed
Tms__HOG_2364,9,TMS_06326-RA,3,3_Tms_b3v08_scaf004016_pos_56907;3_Tms_b3v08_scaf004016_pos_56906;3_Tms_b3v08_scaf004016_pos_56905,fixed,fixed
Tms__HOG_2364,10,TMS_06326-RA,4,3_Tms_b3v08_scaf004016_pos_56904;3_Tms_b3v08_scaf004016_pos_56903;3_Tms_b3v08_scaf004016_pos_56902,fixed,fixed
Tms__HOG_2364,11,TMS_06326-RA,5,3_Tms_b3v08_scaf004016_pos_56901;3_Tms_b3v08_scaf004016_pos_56900;3_Tms_b3v08_scaf004016_pos_56899,fixed,fixed
Tms__HOG_24312,929,TMS_10271-RA,581,3_Tms_b3v08_scaf004264_pos_44560;3_Tms_b3v08_scaf004264_pos_44561;3_Tms_b3v08_scaf004264_pos_44562,fixed,fixed
Tms__HOG_24312,930,TMS_10271-RA,582,3_Tms_b3v08_scaf004264_pos_44563;3_Tms_b3v08_scaf004264_pos_44564;3_Tms_b3v08_scaf004264_pos_44565,fixed,fixed
Tms__HOG_283,91,TMS_02460-RA,2,3_Tms_b3v08_scaf000047_pos_62800;3_Tms_b3v08_scaf000047_pos_62799;3_Tms_b3v08_scaf000047_pos_62798,fixed,fixed
Tms__HOG_2880,13,TMS_03556-RA,13,3_Tms_b3v08_scaf001497_pos_49062;3_Tms_b3v08_scaf001497_pos_49063;3_Tms_b3v08_scaf001497_pos_49064,fixed,fixed
Tms__HOG_3216,759,TMS_03402-RA,270,3_Tms_b3v08_scaf000833_pos_165840;3_Tms_b3v08_scaf000833_pos_165841;3_Tms_b3v08_scaf000833_pos_165842,fixed,fixed
Tms__HOG_3216,769,TMS_03402-RA,280,3_Tms_b3v08_scaf000833_pos_166018;3_Tms_b3v08_scaf000833_pos_166019;3_Tms_b3v08_scaf000833_pos_166020,fixed,fixed
Tms__HOG_3216,770,TMS_03402-RA,281,3_Tms_b3v08_scaf000833_pos_166021;3_Tms_b3v08_scaf000833_pos_166022;3_Tms_b3v08_scaf000833_pos_166023,fixed,fixed
Tms__HOG_5287,198,TMS_07247-RA,56,3_Tms_b3v08_scaf004217_pos_5392;3_Tms_b3v08_scaf004217_pos_5391;3_Tms_b3v08_scaf004217_pos_5390,fixed,fixed
Tms__HOG_5287,199,TMS_07247-RA,57,3_Tms_b3v08_scaf004217_pos_5389;3_Tms_b3v08_scaf004217_pos_5388;3_Tms_b3v08_scaf004217_pos_5387,fixed,fixed
Tms__HOG_5287,200,TMS_07247-RA,58,3_Tms_b3v08_scaf004217_pos_5386;3_Tms_b3v08_scaf004217_pos_5385;3_Tms_b3v08_scaf004217_pos_5384,fixed,fixed
Tms__HOG_5287,201,TMS_07247-RA,59,3_Tms_b3v08_scaf004217_pos_5383;3_Tms_b3v08_scaf004217_pos_5382;3_Tms_b3v08_scaf004217_pos_5381,fixed,fixed
Tms__HOG_5287,202,TMS_07247-RA,60,3_Tms_b3v08_scaf004217_pos_5380;3_Tms_b3v08_scaf004217_pos_5379;3_Tms_b3v08_scaf004217_pos_5378,fixed,fixed
Tms__HOG_5287,203,TMS_07247-RA,61,3_Tms_b3v08_scaf004217_pos_5377;3_Tms_b3v08_scaf004217_pos_5376;3_Tms_b3v08_scaf004217_pos_5375,fixed,fixed
Tms__HOG_5287,204,TMS_07247-RA,62,3_Tms_b3v08_scaf004217_pos_5374;3_Tms_b3v08_scaf004217_pos_5373;3_Tms_b3v08_scaf004217_pos_5372,fixed,fixed
Tms__HOG_5287,206,TMS_07247-RA,64,3_Tms_b3v08_scaf004217_pos_5368;3_Tms_b3v08_scaf004217_pos_5367;3_Tms_b3v08_scaf004217_pos_5366,fixed,fixed
Tms__HOG_5287,207,TMS_07247-RA,65,3_Tms_b3v08_scaf004217_pos_5365;3_Tms_b3v08_scaf004217_pos_5364;3_Tms_b3v08_scaf004217_pos_5363,fixed,fixed
Tms__HOG_5287,209,TMS_07247-RA,67,3_Tms_b3v08_scaf004217_pos_5359;3_Tms_b3v08_scaf004217_pos_5358;3_Tms_b3v08_scaf004217_pos_5357,fixed,fixed
Tms__HOG_5748,663,TMS_06807-RA,453,3_Tms_b3v08_scaf000708_pos_149425;3_Tms_b3v08_scaf000708_pos_149426;3_Tms_b3v08_scaf000708_pos_149427,fixed,fixed
Tms__HOG_5748,664,TMS_06807-RA,454,3_Tms_b3v08_scaf000708_pos_149428;3_Tms_b3v08_scaf000708_pos_149429;3_Tms_b3v08_scaf000708_pos_149430,fixed,fixed
Tms__HOG_6038,4,TMS_02841-RA,4,3_Tms_b3v08_scaf000599_pos_255280;3_Tms_b3v08_scaf000599_pos_255279;3_Tms_b3v08_scaf000599_pos_255278,fixed,fixed
Tms__HOG_6038,6,TMS_02841-RA,6,3_Tms_b3v08_scaf000599_pos_255274;3_Tms_b3v08_scaf000599_pos_255273;3_Tms_b3v08_scaf000599_pos_255272,fixed,fixed
Tms__HOG_6038,7,TMS_02841-RA,7,3_Tms_b3v08_scaf000599_pos_255271;3_Tms_b3v08_scaf000599_pos_255270;3_Tms_b3v08_scaf000599_pos_255269,fixed,fixed
Tms__HOG_6038,8,TMS_02841-RA,8,3_Tms_b3v08_scaf000599_pos_255268;3_Tms_b3v08_scaf000599_pos_255267;3_Tms_b3v08_scaf000599_pos_255266,fixed,fixed
Tms__HOG_6038,33,TMS_02841-RA,14,3_Tms_b3v08_scaf000599_pos_255250;3_Tms_b3v08_scaf000599_pos_255249;3_Tms_b3v08_scaf000599_pos_255248,fixed,fixed
