# HOG = Hierarchical orthologous group; sequence name given if present as a one-to-one HOG in at least 3 sister sp pairs (else = NA)
# species codes = Tbi = T. bartmani, Tce = T. cristinae, Tps = T. poppensis, Tcm = T. californicum, Tpa = T. podura, Tte = T. tahoe, Tms = T. monikensis, Tdi = T. douglasi, Tsi = T. shepardi, and Tge = T. genevievae
HOG	Tbi	Tte	Tce	Tms	Tcm	Tsi	Tpa	Tge	Tps	Tdi
HOG_4701	Tbi_TRINITY_DN40409_c0_g1::Tbi_TRINITY_DN40409_c0_g1_i1::g.24103::m.24103	Tte_TRINITY_DN38912_c0_g1::Tte_TRINITY_DN38912_c0_g1_i1::g.28038::m.28038	TCE_11356-RA	Tms_TRINITY_DN17073_c0_g1::Tms_TRINITY_DN17073_c0_g1_i1::g.27386::m.27386	Tcm_TRINITY_DN88857_c0_g1::Tcm_TRINITY_DN88857_c0_g1_i1::g.21983::m.21983	Tsi_TRINITY_DN7204_c0_g2::Tsi_TRINITY_DN7204_c0_g2_i1::g.26660::m.26660	TPA_01927-RA	Tge_TRINITY_DN35647_c0_g1::Tge_TRINITY_DN35647_c0_g1_i1::g.25565::m.25565	Tps_TRINITY_DN73671_c0_g1::Tps_TRINITY_DN73671_c0_g1_i1::g.21245::m.21245	Tdi_TRINITY_DN6008_c0_g1::Tdi_TRINITY_DN6008_c0_g1_i1::g.21818::m.21818
HOG_19857	TBI_03073-RA	TTE_02710-RA	TCE_06846-RA	TMS_01216-RA	TCM_07816-RA	TSI_07944-RA	TPA_12343-RA	TGE_08431-RA	TPS_04800-RB	TDI_02086-RA
HOG_23858	TBI_06935-RA	TTE_01606-RA	TCE_05752-RA	TMS_06329-RA	Tcm_TRINITY_DN98683_c0_g1::Tcm_TRINITY_DN98683_c0_g1_i3::g.14886::m.14886	TSI_06937-RB	Tpa_TRINITY_DN131984_c0_g1::Tpa_TRINITY_DN131984_c0_g1_i1::g.12061::m.12061	TGE_11179-RA	TPS_11755-RA	TDI_07231-RA
HOG_22582	Tbi_TRINITY_DN42022_c0_g1::Tbi_TRINITY_DN42022_c0_g1_i1::g.16893::m.16893	Tte_TRINITY_DN11098_c0_g1::Tte_TRINITY_DN11098_c0_g1_i1::g.18906::m.18906	TCE_11640-RA	TMS_10590-RA	TCM_05575-RA	TSI_09514-RA	Tpa_TRINITY_DN121252_c0_g2::Tpa_TRINITY_DN121252_c0_g2_i1::g.14291::m.14291	TGE_10833-RA	TPS_06953-RA	TDI_11076-RA
HOG_16289	TBI_06497-RA	TTE_11272-RA	TCE_08045-RA	TMS_01006-RA	TCM_00962-RA	TSI_02510-RA	TPA_14925-RA	TGE_07908-RA	TPS_04926-RA	TDI_04263-RA
HOG_5759	TBI_07840-RA	TTE_07425-RA	TCE_06751-RA	TMS_08534-RA	TCM_06575-RA	TSI_05857-RA	TPA_01046-RA	TGE_02124-RA	TPS_08008-RA	TDI_08851-RA
HOG_3145	TBI_02458-RA	Tte_TRINITY_DN33571_c0_g1::Tte_TRINITY_DN33571_c0_g1_i1::g.19407::m.19407	Tce_TRINITY_DN44578_c0_g1::Tce_TRINITY_DN44578_c0_g1_i1::g.20834::m.20834	Tms_TRINITY_DN66637_c0_g1::Tms_TRINITY_DN66637_c0_g1_i1::g.23851::m.23851	TCM_08791-RA	Tsi_TRINITY_DN47470_c0_g1::Tsi_TRINITY_DN47470_c0_g1_i1::g.25332::m.25332	TPA_13346-RA	Tge_TRINITY_DN18349_c0_g1::Tge_TRINITY_DN18349_c0_g1_i1::g.17442::m.17442	Tps_TRINITY_DN78324_c0_g1::Tps_TRINITY_DN78324_c0_g1_i1::g.20812::m.20812	TDI_09149-RA
HOG_283	TBI_02237-RA	TTE_12008-RA	Tce_TRINITY_DN102509_c0_g1::Tce_TRINITY_DN102509_c0_g1_i1::g.17492::m.17492	TMS_02460-RA	Tcm_TRINITY_DN98087_c0_g1::Tcm_TRINITY_DN98087_c0_g1_i2::g.17188::m.17188	Tsi_TRINITY_DN21159_c0_g1::Tsi_TRINITY_DN21159_c0_g1_i1::g.19698::m.19698	Tpa_TRINITY_DN131009_c0_g1::Tpa_TRINITY_DN131009_c0_g1_i3::g.16545::m.16545	Tge_TRINITY_DN28991_c0_g1::Tge_TRINITY_DN28991_c0_g1_i1::g.21967::m.21967	TPS_15197-RA	Tdi_TRINITY_DN21150_c0_g3::Tdi_TRINITY_DN21150_c0_g3_i1::g.17074::m.17074
HOG_16284	TBI_02734-RA	TTE_02718-RB	TCE_09766-RA	TMS_10108-RA	TCM_02074-RB	TSI_08880-RA	Tpa_TRINITY_DN138933_c0_g4::Tpa_TRINITY_DN138933_c0_g4_i1::g.7128::m.7128	TGE_05681-RB	TPS_06393-RA	TDI_05180-RA
HOG_16287	TBI_06468-RA	TTE_06025-RA	TCE_00471-RA	TMS_01721-RA	TCM_02116-RA	TSI_01540-RA	TPA_06026-RA	TGE_06377-RA	TPS_09950-RA	TDI_10581-RA
HOG_21918	TBI_05312-RA	TTE_02823-RA	TCE_02267-RA	TMS_05463-RA	Tcm_TRINITY_DN105590_c0_g2::Tcm_TRINITY_DN105590_c0_g2_i2::g.7935::m.7935	TSI_03829-RA	TPA_01791-RA	TGE_03537-RA	TPS_12216-RA	TDI_03859-RA
HOG_16889	TBI_01676-RA	TTE_06788-RA	TCE_05380-RA	TMS_03252-RA	TCM_05101-RA	TSI_07696-RA	TPA_02452-RA	TGE_07830-RA	TPS_06779-RA	TDI_05560-RA
HOG_16464	TBI_03710-RA	TTE_09696-RA	TCE_02334-RA	TMS_08087-RA	TCM_05067-RB	TSI_02547-RA	TPA_07477-RA	TGE_04250-RA	TPS_07762-RA	TDI_07526-RA
HOG_16465	TBI_11214-RA	TTE_06104-RA	TCE_11130-RA	TMS_11069-RA	TCM_09669-RA	TSI_09360-RA	TPA_08969-RA	TGE_09725-RA	TPS_06954-RA	TDI_06227-RA
HOG_20688	TBI_01103-RA	TTE_01027-RA	Tce_TRINITY_DN94356_c0_g1::Tce_TRINITY_DN94356_c0_g1_i1::g.12690::m.12690	Tms_TRINITY_DN41888_c0_g1::Tms_TRINITY_DN41888_c0_g1_i1::g.20096::m.20096	TCM_01189-RA	Tsi_TRINITY_DN28506_c0_g1::Tsi_TRINITY_DN28506_c0_g1_i1::g.13440::m.13440	TPA_00418-RA	TGE_00670-RA	Tps_TRINITY_DN79876_c0_g1::Tps_TRINITY_DN79876_c0_g1_i1::g.12392::m.12392	Tdi_TRINITY_DN16388_c0_g1::Tdi_TRINITY_DN16388_c0_g1_i1::g.11840::m.11840
HOG_17207	TBI_10192-RA	TTE_10874-RA	TCE_01402-RA	TMS_01347-RA	TCM_00541-RA	TSI_04396-RA	TPA_06317-RA	TGE_01499-RA	TPS_07058-RA	TDI_11865-RA
HOG_23038	Tbi_TRINITY_DN62655_c0_g1::Tbi_TRINITY_DN62655_c0_g1_i1::g.17855::m.17855	TTE_07533-RA	Tce_TRINITY_DN93562_c0_g2::Tce_TRINITY_DN93562_c0_g2_i1::g.18211::m.18211	Tms_TRINITY_DN23811_c0_g1::Tms_TRINITY_DN23811_c0_g1_i1::g.21946::m.21946	Tcm_TRINITY_DN97503_c0_g1::Tcm_TRINITY_DN97503_c0_g1_i2::g.16222::m.16222	TSI_02116-RA	TPA_07904-RA	Tge_TRINITY_DN20938_c0_g1::Tge_TRINITY_DN20938_c0_g1_i1::g.18268::m.18268	TPS_09281-RA	Tdi_TRINITY_DN28757_c0_g1::Tdi_TRINITY_DN28757_c0_g1_i3::g.16961::m.16961
HOG_21916	TBI_13721-RA	TTE_11371-RA	TCE_05598-RA	Tms_TRINITY_DN30305_c3_g4::Tms_TRINITY_DN30305_c3_g4_i2::g.16111::m.16111	Tcm_TRINITY_DN107771_c15_g5::Tcm_TRINITY_DN107771_c15_g5_i1::g.8513::m.8513	TSI_10447-RA	TPA_08226-RA	TGE_03849-RA	TPS_10250-RA	TDI_05967-RA
HOG_18806	TBI_03035-RA	TTE_03583-RA	TCE_01476-RA	TMS_03567-RA	TCM_11677-RA	TSI_03835-RA	TPA_08117-RA	TGE_03905-RA	TPS_07760-RA	TDI_03110-RA
HOG_16266	TBI_04477-RA	TTE_01400-RA	TCE_06537-RA	TMS_08363-RA	TCM_03595-RA	TSI_04307-RA	TPA_04250-RA	TGE_04951-RA	TPS_00156-RA	TDI_09251-RA
HOG_19947	TBI_04612-RA	TTE_04939-RA	TCE_06318-RA	TMS_04815-RA	TCM_03902-RA	TSI_05071-RA	TPA_08279-RA	TGE_02976-RA	TPS_02667-RA	TDI_05602-RA
HOG_260	TBI_05641-RA	TTE_03154-RA	Tce_TRINITY_DN102084_c5_g1::Tce_TRINITY_DN102084_c5_g1_i2::g.19979::m.19979	Tms_TRINITY_DN30910_c4_g1::Tms_TRINITY_DN30910_c4_g1_i2::g.22562::m.22562	Tcm_TRINITY_DN101076_c1_g1::Tcm_TRINITY_DN101076_c1_g1_i2::g.10356::m.10356	Tsi_TRINITY_DN27035_c1_g2::Tsi_TRINITY_DN27035_c1_g2_i1::g.14263::m.14263	Tpa_TRINITY_DN128100_c0_g1::Tpa_TRINITY_DN128100_c0_g1_i3::g.18989::m.18989	Tge_TRINITY_DN38820_c0_g1::Tge_TRINITY_DN38820_c0_g1_i1::g.21381::m.21381	Tps_TRINITY_DN94773_c0_g2::Tps_TRINITY_DN94773_c0_g2_i3::g.10166::m.10166	TDI_02368-RA
HOG_266	TBI_13768-RA	TTE_04927-RA	TCE_07699-RA	TMS_06467-RA	TCM_12400-RA	TSI_11710-RA	TPA_00892-RA	TGE_02418-RA	TPS_06790-RA	TDI_06155-RA
HOG_17481	TBI_01199-RA	TTE_02886-RA	TCE_00500-RA	TMS_00348-RA	TCM_00463-RA	TSI_00141-RA	TPA_13215-RA	TGE_05545-RA	TPS_00403-RA	TDI_00095-RA
HOG_17393	TBI_01976-RA	TTE_00949-RA	TCE_04124-RA	TMS_01572-RA	TCM_01422-RA	TSI_05463-RA	TPA_03609-RA	TGE_00298-RA	TPS_02795-RA	TDI_05066-RA
HOG_268	TBI_03329-RA	TTE_00017-RA	TCE_01715-RA	TMS_00198-RA	TCM_00679-RA	TSI_01193-RA	TPA_00709-RA	TGE_03686-RA	TPS_02931-RA	TDI_01117-RA
HOG_17397	TBI_03375-RA	TTE_06926-RA	TCE_07036-RA	TMS_05930-RB	TCM_05526-RA	TSI_08394-RA	TPA_02882-RA	TGE_05119-RA	TPS_07524-RB	TDI_10507-RA
HOG_19949	TBI_06907-RA	TTE_06564-RA	TCE_09020-RA	Tms_TRINITY_DN64754_c0_g1::Tms_TRINITY_DN64754_c0_g1_i1::g.12898::m.12898	TCM_10871-RA	TSI_07253-RA	TPA_08073-RA	TGE_10388-RA	TPS_10462-RA	TDI_09599-RA
HOG_2499	TBI_07520-RA	TTE_09053-RA	TCE_09999-RA	TMS_08353-RA	TCM_12531-RA	TSI_08509-RA	Tpa_TRINITY_DN131257_c0_g1::Tpa_TRINITY_DN131257_c0_g1_i2::g.19181::m.19181	TGE_08082-RA	TPS_10340-RA	TDI_09512-RA
HOG_22733	TBI_06683-RA	TTE_08124-RA	TCE_13709-RA	TMS_11234-RA	TCM_14241-RA	TSI_12879-RA	TPA_09181-RA	Tge_TRINITY_DN42303_c0_g1::Tge_TRINITY_DN42303_c0_g1_i1::g.16345::m.16345	TPS_12016-RA	TDI_11659-RA
HOG_6015	TBI_03206-RA	TTE_03858-RA	TCE_07200-RA	TMS_07291-RA	Tcm_TRINITY_DN95341_c0_g1::Tcm_TRINITY_DN95341_c0_g1_i1::g.21921::m.21921	Tsi_TRINITY_DN4265_c0_g2::Tsi_TRINITY_DN4265_c0_g2_i1::g.26181::m.26181	Tpa_TRINITY_DN131504_c1_g2::Tpa_TRINITY_DN131504_c1_g2_i1::g.13883::m.13883	TGE_11017-RA	Tps_TRINITY_DN75942_c0_g1::Tps_TRINITY_DN75942_c0_g1_i1::g.20919::m.20919	TDI_05246-RA
HOG_6014	Tbi_TRINITY_DN61677_c0_g2::Tbi_TRINITY_DN61677_c0_g2_i1::g.20052::m.20052	TTE_11655-RA	Tce_TRINITY_DN88224_c0_g1::Tce_TRINITY_DN88224_c0_g1_i1::g.22709::m.22709	TMS_05342-RA	TCM_10666-RA	TSI_11007-RA	TPA_07194-RA	TGE_06487-RA	Tps_TRINITY_DN60554_c0_g1::Tps_TRINITY_DN60554_c0_g1_i1::g.20929::m.20929	TDI_08962-RA
HOG_6017	TBI_10304-RA	TTE_06286-RA	TCE_02804-RA	TMS_04478-RA	TCM_07577-RA	TSI_06231-RA	TPA_07563-RA	TGE_09395-RA	TPS_06590-RA	TDI_03614-RA
HOG_13553	TBI_00795-RA	TTE_01411-RA	TCE_00725-RA	TMS_02195-RA	TCM_00735-RA	TSI_00744-RA	TPA_02597-RA	TGE_00041-RA	TPS_03673-RA	TDI_00172-RA
HOG_2493	TBI_01771-RA	TTE_08908-RA	TCE_12988-RA	TMS_01165-RA	TCM_00776-RA	TSI_09077-RA	Tpa_TRINITY_DN128757_c0_g3::Tpa_TRINITY_DN128757_c0_g3_i2::g.20019::m.20019	TGE_01727-RA	TPS_07850-RA	TDI_09094-RA
HOG_2492	TBI_03579-RA	TTE_05267-RA	TCE_05853-RA	Tms_TRINITY_DN23594_c0_g1::Tms_TRINITY_DN23594_c0_g1_i1::g.21148::m.21148	TCM_03835-RA	TSI_04267-RA	TPA_01204-RA	TGE_04365-RA	TPS_10841-RA	TDI_03252-RD
HOG_7025	Tbi_TRINITY_DN100642_c0_g1::Tbi_TRINITY_DN100642_c0_g1_i1::g.25317::m.25317	Tte_TRINITY_DN49660_c0_g1::Tte_TRINITY_DN49660_c0_g1_i1::g.31105::m.31105	Tce_TRINITY_DN79846_c0_g1::Tce_TRINITY_DN79846_c0_g1_i1::g.23879::m.23879	Tms_TRINITY_DN17470_c0_g1::Tms_TRINITY_DN17470_c0_g1_i2::g.29790::m.29790	TCM_02170-RA	Tsi_TRINITY_DN68184_c0_g1::Tsi_TRINITY_DN68184_c0_g1_i1::g.27752::m.27752	TPA_03410-RA	Tge_TRINITY_DN73855_c0_g1::Tge_TRINITY_DN73855_c0_g1_i1::g.28220::m.28220	TPS_14334-RA	Tdi_TRINITY_DN7761_c0_g1::Tdi_TRINITY_DN7761_c0_g1_i1::g.25555::m.25555
HOG_22731	TBI_10301-RA	TTE_08914-RA	TCE_07093-RA	TMS_05946-RA	TCM_06406-RA	TSI_06654-RA	TPA_10470-RA	TGE_00667-RA	TPS_04278-RA	TDI_08759-RA
HOG_19894	TBI_02617-RA	TTE_02036-RA	TCE_04273-RA	TMS_03859-RA	TCM_14538-RA	TSI_02072-RA	TPA_16300-RA	TGE_01883-RA	TPS_11876-RA	TDI_04560-RA
HOG_18967	TBI_05530-RB	TTE_10059-RA	TCE_09257-RA	TMS_06986-RA	TCM_07187-RA	TSI_05697-RA	TPA_02343-RA	TGE_08540-RA	TPS_09017-RA	TDI_10962-RA
HOG_19897	TBI_05453-RA	TTE_00014-RA	TCE_01712-RA	TMS_00194-RA	TCM_00675-RA	TSI_01195-RA	TPA_00153-RA	TGE_01843-RA	TPS_06809-RB	TDI_01119-RA
HOG_19890	TBI_13159-RA	TTE_02428-RA	TCE_11460-RA	TMS_04840-RA	Tcm_TRINITY_DN93135_c0_g1::Tcm_TRINITY_DN93135_c0_g1_i1::g.9588::m.9588	TSI_12435-RA	Tpa_TRINITY_DN140696_c0_g1::Tpa_TRINITY_DN140696_c0_g1_i1::g.4383::m.4383	TGE_11202-RA	TPS_11352-RA	TDI_09710-RA
HOG_19891	TBI_13972-RA	TTE_04728-RA	TCE_00612-RA	TMS_04353-RA	TCM_06141-RA	TSI_14004-RA	TPA_16184-RA	TGE_11946-RA	TPS_15463-RA	TDI_13767-RA
HOG_7314	TBI_00616-RA	TTE_09922-RA	TCE_00151-RA	TMS_00987-RA	TCM_13415-RA	TSI_02426-RA	TPA_15045-RA	TGE_10734-RA	TPS_11224-RA	TDI_12258-RA
HOG_17247	TBI_10456-RA	TTE_01958-RA	TCE_00647-RA	TMS_07458-RA	TCM_03590-RA	TSI_09320-RA	TPA_00353-RA	TGE_09428-RA	TPS_03636-RA	TDI_01376-RA
HOG_17246	TBI_09051-RA	TTE_09090-RA	TCE_01171-RA	TMS_08445-RB	TCM_02395-RA	TSI_10795-RA	TPA_02840-RA	TGE_07968-RC	TPS_02518-RA	TDI_06879-RA
HOG_7894	Tbi_TRINITY_DN66247_c0_g1::Tbi_TRINITY_DN66247_c0_g1_i2::g.16961::m.16961	Tte_TRINITY_DN72861_c0_g2::Tte_TRINITY_DN72861_c0_g2_i1::g.25360::m.25360	Tce_TRINITY_DN57518_c0_g1::Tce_TRINITY_DN57518_c0_g1_i1::g.22906::m.22906	Tms_TRINITY_DN35334_c0_g1::Tms_TRINITY_DN35334_c0_g1_i1::g.26994::m.26994	Tcm_TRINITY_DN88928_c0_g1::Tcm_TRINITY_DN88928_c0_g1_i1::g.21250::m.21250	Tsi_TRINITY_DN49304_c0_g1::Tsi_TRINITY_DN49304_c0_g1_i1::g.25935::m.25935	Tpa_TRINITY_DN119815_c0_g1::Tpa_TRINITY_DN119815_c0_g1_i1::g.19896::m.19896	Tge_TRINITY_DN47196_c5_g1::Tge_TRINITY_DN47196_c5_g1_i1::g.22178::m.22178	Tps_TRINITY_DN51721_c0_g1::Tps_TRINITY_DN51721_c0_g1_i1::g.10972::m.10972	Tdi_TRINITY_DN12947_c0_g1::Tdi_TRINITY_DN12947_c0_g1_i1::g.10646::m.10646
HOG_17242	TBI_04694-RA	TTE_08676-RA	TCE_05907-RA	TMS_10180-RA	TCM_04409-RA	TSI_09871-RA	TPA_01026-RA	TGE_05830-RA	TPS_06572-RA	TDI_05263-RA
HOG_2477	TBI_12942-RA	TTE_04504-RA	TCE_12472-RA	TMS_06835-RA	TCM_06817-RA	TSI_06564-RA	TPA_04310-RA	TGE_08219-RA	TPS_07111-RA	TDI_08408-RA
HOG_5158	TBI_06519-RA	TTE_04241-RA	TCE_11597-RA	TMS_09051-RA	TCM_07332-RA	TSI_05016-RA	TPA_10296-RA	TGE_02133-RA	TPS_04314-RA	TDI_02404-RA
HOG_21352	TBI_09669-RA	TTE_09315-RA	TCE_00639-RA	TMS_03195-RA	TCM_10147-RA	TSI_06013-RA	TPA_09623-RA	TGE_00800-RA	TPS_07628-RA	TDI_03709-RA
HOG_2474	TBI_03991-RA	TTE_03388-RA	Tce_TRINITY_DN94577_c0_g2::Tce_TRINITY_DN94577_c0_g2_i1::g.19741::m.19741	Tms_TRINITY_DN17400_c0_g1::Tms_TRINITY_DN17400_c0_g1_i1::g.22520::m.22520	Tcm_TRINITY_DN93709_c0_g1::Tcm_TRINITY_DN93709_c0_g1_i1::g.18712::m.18712	TSI_03525-RA	Tpa_TRINITY_DN123223_c0_g1::Tpa_TRINITY_DN123223_c0_g1_i2::g.18791::m.18791	TGE_04356-RA	Tps_TRINITY_DN82501_c0_g1::Tps_TRINITY_DN82501_c0_g1_i2::g.18314::m.18314	Tdi_TRINITY_DN29944_c0_g1::Tdi_TRINITY_DN29944_c0_g1_i1::g.20036::m.20036
HOG_21354	TBI_00694-RA	TTE_04264-RA	Tce_TRINITY_DN105710_c1_g1::Tce_TRINITY_DN105710_c1_g1_i1::g.3349::m.3349	TMS_06335-RA	TCM_00566-RA	TSI_04821-RA	TPA_10255-RA	Tge_TRINITY_DN43387_c0_g1::Tge_TRINITY_DN43387_c0_g1_i1::g.2988::m.2988	TPS_02772-RA	TDI_08771-RA
HOG_24187	TBI_05083-RA	TTE_06161-RA	TCE_06196-RA	TMS_03227-RA	TCM_09101-RA	TSI_02455-RA	TPA_16529-RA	TGE_04612-RA	TPS_03458-RA	TDI_04448-RA
HOG_2471	TBI_09264-RB	TTE_08984-RA	TCE_03426-RA	TMS_01389-RA	TCM_09162-RA	TSI_05211-RA	TPA_07036-RA	TGE_01577-RA	TPS_07794-RA	TDI_01186-RA
HOG_23216	TBI_13230-RA	TTE_03415-RA	TCE_02220-RA	TMS_05321-RA	TCM_09637-RA	TSI_07700-RA	TPA_03319-RA	TGE_05788-RA	TPS_03190-RA	TDI_11495-RA
HOG_21475	Tbi_TRINITY_DN66502_c0_g1::Tbi_TRINITY_DN66502_c0_g1_i1::g.15574::m.15574	Tte_TRINITY_DN25560_c0_g1::Tte_TRINITY_DN25560_c0_g1_i3::g.18938::m.18938	Tce_TRINITY_DN79299_c0_g1::Tce_TRINITY_DN79299_c0_g1_i3::g.16270::m.16270	Tms_TRINITY_DN21027_c0_g1::Tms_TRINITY_DN21027_c0_g1_i1::g.18085::m.18085	TCM_12010-RA	TSI_11447-RA	TPA_07376-RA	Tge_TRINITY_DN45258_c0_g1::Tge_TRINITY_DN45258_c0_g1_i3::g.15676::m.15676	Tps_TRINITY_DN92758_c1_g3::Tps_TRINITY_DN92758_c1_g3_i1::g.14090::m.14090	TDI_12321-RA
HOG_24189	TBI_02526-RA	TTE_00602-RA	Tce_TRINITY_DN106975_c0_g1::Tce_TRINITY_DN106975_c0_g1_i1::g.1674::m.1674	TMS_04189-RA	TCM_07225-RA	TSI_07660-RA	TPA_06034-RA	TGE_03952-RA	TPS_05954-RA	TDI_06971-RA
HOG_986	TBI_04485-RA	TTE_09097-RA	TCE_00982-RA	TMS_03974-RA	TCM_08740-RA	TSI_03524-RA	TPA_03976-RA	TGE_05926-RA	TPS_00862-RA	TDI_02712-RA
HOG_20684	TBI_13762-RA	TTE_02283-RA	TCE_04060-RA	TMS_02970-RA	TCM_03207-RA	TSI_01923-RA	TPA_09438-RA	TGE_07839-RA	TPS_04517-RA	TDI_08052-RA
HOG_114	TBI_00721-RA	TTE_07341-RA	TCE_05891-RA	TMS_09880-RA	TCM_00817-RA	TSI_01796-RA	TPA_01408-RA	TGE_04710-RA	TPS_09022-RA	TDI_02205-RA
HOG_117	Tbi_TRINITY_DN92893_c0_g1::Tbi_TRINITY_DN92893_c0_g1_i1::g.19382::m.19382	Tte_TRINITY_DN76458_c0_g1::Tte_TRINITY_DN76458_c0_g1_i1::g.21512::m.21512	Tce_TRINITY_DN72330_c0_g1::Tce_TRINITY_DN72330_c0_g1_i1::g.16900::m.16900	TMS_02584-RA	TCM_04349-RA	TSI_00215-RA	TPA_16148-RA	Tge_TRINITY_DN19917_c0_g1::Tge_TRINITY_DN19917_c0_g1_i1::g.19132::m.19132	TPS_09573-RA	TDI_01587-RA
HOG_17381	TBI_01812-RA	TTE_02079-RA	TCE_11500-RA	TMS_11490-RA	Tcm_TRINITY_DN86733_c0_g1::Tcm_TRINITY_DN86733_c0_g1_i1::g.9899::m.9899	Tsi_TRINITY_DN24481_c0_g1::Tsi_TRINITY_DN24481_c0_g1_i2::g.3763::m.3763	Tpa_TRINITY_DN126905_c0_g1::Tpa_TRINITY_DN126905_c0_g1_i1::g.12088::m.12088	TGE_00991-RA	Tps_TRINITY_DN95301_c0_g1::Tps_TRINITY_DN95301_c0_g1_i3::g.4536::m.4536	TDI_09955-RA
HOG_22915	TBI_07229-RA	TTE_07369-RA	TCE_09073-RA	TMS_00975-RA	TCM_04255-RA	TSI_03720-RA	TPA_08373-RA	TGE_07094-RA	TPS_03993-RA	TDI_07698-RA
HOG_21779	TBI_09226-RA	TTE_07010-RA	TCE_01879-RA	TMS_04969-RA	TCM_06603-RA	TSI_08317-RA	TPA_08115-RA	TGE_07477-RA	TPS_07726-RA	TDI_10396-RA
HOG_22912	TBI_01833-RA	TTE_01665-RA	Tce_TRINITY_DN103405_c0_g1::Tce_TRINITY_DN103405_c0_g1_i4::g.15880::m.15880	Tms_TRINITY_DN30313_c0_g1::Tms_TRINITY_DN30313_c0_g1_i13::g.22497::m.22497	Tcm_TRINITY_DN101349_c0_g4::Tcm_TRINITY_DN101349_c0_g4_i4::g.14443::m.14443	Tsi_TRINITY_DN30265_c0_g1::Tsi_TRINITY_DN30265_c0_g1_i1::g.21806::m.21806	TPA_02119-RA	TGE_02682-RA	TPS_01330-RA	TDI_07116-RA
HOG_20755	TBI_13338-RA	TTE_00733-RA	TCE_01281-RA	TMS_07073-RA	TCM_04839-RA	TSI_03243-RA	TPA_15856-RA	TGE_10742-RA	TPS_00826-RA	TDI_09749-RA
HOG_19912	TBI_00293-RA	TTE_00979-RA	TCE_00704-RA	TMS_01545-RA	TCM_04941-RA	TSI_01939-RB	TPA_03356-RA	TGE_01634-RA	TPS_00440-RA	TDI_00855-RA
HOG_6913	TBI_01539-RA	TTE_07760-RA	TCE_04726-RA	TMS_08467-RA	TCM_08286-RA	TSI_06961-RA	Tpa_TRINITY_DN137323_c1_g1::Tpa_TRINITY_DN137323_c1_g1_i4::g.12915::m.12915	Tge_TRINITY_DN46730_c0_g2::Tge_TRINITY_DN46730_c0_g2_i1::g.3771::m.3771	TPS_12180-RA	TDI_12141-RA
HOG_16869	TBI_07410-RA	TTE_03977-RA	TCE_09631-RA	TMS_04108-RA	TCM_03870-RA	TSI_13942-RA	TPA_04281-RA	TGE_01354-RA	TPS_07944-RA	TDI_01503-RA
HOG_4807	TBI_05136-RA	Tte_TRINITY_DN38562_c0_g1::Tte_TRINITY_DN38562_c0_g1_i1::g.27029::m.27029	TCE_00368-RA	TMS_01014-RA	Tcm_TRINITY_DN90081_c0_g1::Tcm_TRINITY_DN90081_c0_g1_i1::g.16331::m.16331	TSI_00877-RA	Tpa_TRINITY_DN122920_c0_g1::Tpa_TRINITY_DN122920_c0_g1_i2::g.18332::m.18332	Tge_TRINITY_DN12919_c0_g1::Tge_TRINITY_DN12919_c0_g1_i1::g.24433::m.24433	TPS_02743-RA	TDI_06346-RA
HOG_23445	TBI_01477-RA	TTE_01076-RA	TCE_11468-RA	TMS_10723-RA	Tcm_TRINITY_DN102728_c0_g1::Tcm_TRINITY_DN102728_c0_g1_i4::g.7078::m.7078	TSI_10103-RA	Tpa_TRINITY_DN142828_c1_g1::Tpa_TRINITY_DN142828_c1_g1_i4::g.7446::m.7446	TGE_01540-RA	TPS_02155-RA	TDI_02260-RA
HOG_16865	TBI_09820-RA	TTE_08372-RA	TCE_05851-RA	TMS_10461-RA	Tcm_TRINITY_DN102330_c0_g1::Tcm_TRINITY_DN102330_c0_g1_i1::g.15408::m.15408	TSI_11908-RA	TPA_06117-RA	TGE_04468-RA	Tps_TRINITY_DN88481_c0_g2::Tps_TRINITY_DN88481_c0_g2_i3::g.13124::m.13124	TDI_11936-RA
HOG_12258	TBI_04181-RA	TTE_05403-RA	TCE_03135-RA	TMS_01745-RA	TCM_03204-RA	TSI_01151-RA	TPA_06539-RA	TGE_01166-RA	TPS_05318-RA	TDI_03086-RA
HOG_23210	TBI_10613-RA	TTE_09180-RA	TCE_13517-RA	Tms_TRINITY_DN65737_c0_g1::Tms_TRINITY_DN65737_c0_g1_i1::g.15461::m.15461	TCM_14029-RA	TSI_06538-RA	TPA_07937-RA	TGE_06888-RA	Tps_TRINITY_DN93811_c0_g1::Tps_TRINITY_DN93811_c0_g1_i2::g.10421::m.10421	TDI_10059-RA
HOG_20338	TBI_02395-RA	TTE_00241-RA	TCE_01328-RA	TMS_02025-RA	TCM_00370-RA	TSI_00881-RA	TPA_06665-RA	TGE_01194-RA	TPS_10305-RA	TDI_00908-RA
HOG_12391	TBI_04335-RA	TTE_02408-RA	TCE_12732-RA	TMS_03398-RA	TCM_04577-RA	TSI_02840-RA	TPA_02652-RA	TGE_05483-RA	TPS_02108-RA	TDI_06344-RA
HOG_3295	TBI_00351-RA	TTE_01187-RA	TCE_07288-RA	TMS_10958-RA	TCM_11126-RA	TSI_09611-RA	TPA_01787-RA	TGE_04498-RA	TPS_11032-RA	TDI_02847-RA
